Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2017-01-12,237.3765869140625,238.92140804330162,236.609646969281,238.18733569952568,4371992
2017-01-13,238.932373046875,240.4881501026076,237.65049267666242,237.65049267666242,7234429
2017-01-16,235.83175659179688,239.71023575054647,235.32777210203164,238.83375179723862,12013154
2017-01-17,228.16244506835938,234.02399495866607,227.55985774115555,233.36662829510973,39234251
2017-01-18,226.2560577392578,229.6415229986983,225.42338260117535,228.45824549289813,15867619
2017-01-19,226.50804138183594,229.0498754576198,225.9163953568648,226.82576149923105,15284274
2017-01-20,224.77696228027344,227.32975229320368,224.36062472891584,226.56282701634493,8784907
2017-01-23,222.607666015625,225.91642579269003,221.9283875975284,223.90050227358637,13708502
2017-01-24,225.1056671142578,225.43434312766897,222.84868535220502,222.84868535220502,9419288
2017-01-25,222.9144287109375,226.28892344795148,222.662429147312,226.13554131281234,23856654
2017-01-27,224.6235809326172,225.4562560382322,223.28692134251415,223.56083263134082,21861796
2017-01-30,228.94033813476562,229.30189640075304,224.55787398087153,224.59074158438614,15678126
2017-01-31,229.02798461914062,230.91245239284694,227.9542803184922,229.38954288440448,15125194
2017-02-01,230.00306701660156,230.2769783165975,226.8367337165789,229.22518583889223,11312284
2017-02-02,228.65548706054688,230.25508765732494,227.50509167538812,230.07979377077183,9099129
2017-02-03,226.49710083007812,230.17837448559214,225.71920502852015,229.20327308059305,13219481
2017-02-06,228.25009155273438,228.9622375512274,226.1465065316754,227.23116664395107,9991907
2017-02-07,225.89451599121094,228.40348282813298,225.0837671550574,228.32679175432503,9905562
2017-02-08,224.63455200195312,227.5050769727125,223.94431774093013,225.89450598478214,16230826
2017-02-09,226.2998809814453,226.5737922806795,224.99610356850937,225.25904437354157,9861688
2017-02-10,225.73016357421875,226.91342646355918,224.7221945566841,226.7929119266927,12518554
2017-02-13,225.6644287109375,226.57379492694608,223.94431370928484,226.35466295953427,8565757
2017-02-14,230.03594970703125,230.7152427544646,225.67539737347482,226.79292512592764,18244623
2017-02-15,230.36463928222656,231.72321074339212,229.03893542378324,230.71524167192365,15236663
2017-02-16,233.91445922851562,234.34175272130076,230.6385668293757,230.6385668293757,19655195
2017-02-17,235.66741943359375,236.2590655221144,231.93136629510505,233.69531943872084,14847356
2017-02-20,235.64549255371094,236.40147660305124,233.6953044187673,234.58274423985887,11650581
2017-02-21,238.45028686523438,239.0528741668724,235.13055683183404,235.60167373180388,14186476
2017-02-22,264.59173583984375,265.50108742847794,239.28295169497082,239.5020836623709,127323130
2017-02-23,259.16839599609375,267.7689994363371,258.42336785641373,265.92835544637404,62249698
2017-02-27,271.47222900390625,275.3945172115851,260.8337748164993,260.866627790657,83422197
2017-02-28,271.2859802246094,273.4662710516185,269.1933363399269,269.96027633993856,36111716
2017-03-01,270.508056640625,272.6773766329457,269.5219994391475,271.73514289577173,24385665
2017-03-02,271.0010681152344,274.93432617917864,268.8755717215396,271.2530383917314,18063590
2017-03-03,275.7779846191406,282.18735700396303,272.052902055084,272.052902055084,84305639
2017-03-06,286.0329895019531,287.49016380859985,277.2461494453081,278.0678541617324,66724743
2017-03-07,285.9453430175781,290.77701239515955,284.0170517627637,288.9911620500106,42071555
2017-03-08,282.9324035644531,286.5479276923552,281.81487579730856,286.5479276923552,43336972
2017-03-09,281.9572448730469,284.4223878855651,280.80686430363784,282.6694200525015,31094457
2017-03-10,280.8397521972656,283.98418855458135,276.358670753047,282.7242199126943,24785585
2017-03-14,282.5598449707031,289.0240110547561,281.6285816812974,288.96921709436725,27765035
2017-03-15,285.9453430175781,288.4323981612016,282.7571123301341,282.8995239851457,24107889
2017-03-16,284.345703125,287.1395220391734,283.4582341136873,287.05187511281883,15924023
2017-03-17,285.01409912109375,289.2322109317713,284.43342345681197,286.6136851945283,22727289
2017-03-20,280.6535339355469,286.2302317171409,280.1166817695777,286.1754377491358,12869337
2017-03-21,276.9284362792969,281.33281251947153,275.9423788407116,280.96031298332053,22596181
2017-03-22,276.02996826171875,277.38852495331196,273.14850225480285,274.3427063226667,20291685
2017-03-23,279.0101318359375,279.9413953770479,275.6575479823499,276.7860171757905,11807911
2017-03-24,281.9572448730469,283.10765469710515,277.94728085632715,279.1853376093061,16282523
2017-03-27,274.1455078125,280.20429225842906,273.29092095445947,278.527971515153,32452615
2017-03-28,272.9732360839844,276.9722301267818,272.1734138717025,275.65749676752216,21707345
2017-03-29,275.3616943359375,276.09575214330283,270.2561134074738,274.2770194864363,18924345
2017-03-30,278.429443359375,279.32785387791427,274.5619191857531,275.0001539486225,27862325
2017-03-31,289.4403381347656,293.1106558939095,277.4104453657711,277.4104453657711,45390562
2017-04-03,301.21826171875,302.5001421420652,292.9792150397799,294.06388984135134,44886623
2017-04-05,310.0598449707031,310.7172261901579,302.4124456642534,305.7212049843893,40323877
2017-04-06,315.2093200683594,317.4881992411718,307.25515470066495,308.74518208145594,50620850
2017-04-07,308.2192687988281,314.2232602600895,307.3318288236909,311.44041115394384,31875272
2017-04-10,302.6863708496094,312.22917930830516,301.79890177437596,308.96424330249187,30768410
2017-04-11,300.7142639160156,306.8716366186177,300.2212352800401,304.1106704062244,32249647
2017-04-12,296.6933898925781,303.8039683500523,296.068890726405,303.0041460235815,27448279
2017-04-13,299.05987548828125,300.9443137881553,295.2361464191974,296.69332055125864,12713918
2017-04-17,304.9872131347656,305.79797665427475,299.1037508797492,299.1037508797492,11837502
2017-04-18,300.2431640625,308.96426861459565,299.5419592890634,306.7620953689361,16016414
2017-04-19,299.9363708496094,302.9493368014956,297.4712275270308,299.98019431958176,11572557
2017-04-20,300.1007080078125,303.88058448922004,298.90647463069365,302.1714399938152,8393496
2017-04-21,307.3208923339844,311.3746807571274,302.0728703448234,302.500163849925,30230907
2017-04-24,310.5858154296875,314.4423980489412,306.8168797559028,308.7561123063859,25512511
2017-04-25,313.96026611328125,321.6186362985289,312.4921507300193,319.92043308868165,36764315
2017-04-26,310.37762451171875,315.5489403211543,307.3427760328846,314.44238306002876,16763153
2017-04-27,308.854736328125,312.0649081656167,307.2551502845792,310.4981750999944,12571594
2017-04-28,305.7212219238281,311.2212132740253,304.80089986745776,308.90948152106296,11848658
2017-05-02,300.3198547363281,307.21128586362573,299.3885913289949,307.21128586362573,18591411
2017-05-03,300.2212219238281,302.55486534292913,299.1036942992869,301.7112490049999,9500038
2017-05-04,297.5589294433594,302.30295212389257,296.7043424503725,301.2949829727436,14365934
2017-05-05,291.0508728027344,299.6186232718317,290.33872688829774,298.3586548049676,15598448
2017-05-08,289.54986572265625,293.51600608618975,288.8815432941128,291.43433311407915,16066733
2017-05-09,291.5110778808594,292.23416510698564,289.29790497027534,290.11963888194185,21106150
2017-05-10,297.8108825683594,298.79693992560635,291.57683288581313,292.48618454108714,22906024
2017-05-11,297.90948486328125,300.14454029152614,296.1783993285229,298.9064834103308,13783848
2017-05-12,295.9154968261719,298.88461037187903,294.51311638199337,298.01908211976763,7523427
2017-05-15,294.5240173339844,297.21924842162235,292.2013149847593,297.21924842162235,6738085
2017-05-16,297.19732666015625,301.7112608002777,293.84471440081353,294.95130082956985,12655992
2017-05-17,296.4961242675781,299.31185519395035,295.3238026287817,296.47421253380577,9844573
2017-05-18,290.8537292480469,295.8168692303665,290.1415831817256,293.6804310314026,9790379
2017-05-19,288.9911804199219,292.6834105188399,287.0519478012936,292.0917936161347,12813204
2017-05-22,290.1524963378906,292.22322838132334,288.1913522214276,290.6674367251093,8801430
2017-05-23,286.07684326171875,291.4015711307474,285.29896193435496,290.4921901205517,9223001
2017-05-24,284.3567199707031,287.86271497568447,283.7870147979201,286.504128746659,14326531
2017-05-25,285.39752197265625,287.57778334996533,284.0827594460683,284.86066987160564,25922008
2017-05-26,293.0340270996094,294.5897896885232,284.86071512323315,285.72624336609897,21430443
2017-05-29,297.3287658691406,299.20226277733525,292.6614208288198,292.9682143216796,24022633
2017-05-30,297.8656921386719,299.03801393737086,295.4881955634599,297.109722593088,9658309
2017-05-31,293.7789611816406,299.7500983765346,292.70525704646286,299.541922292781,16423338
2017-06-01,291.0508728027344,293.6255744389161,289.90049225007476,292.02598875475354,9534069
2017-06-02,290.28399658203125,293.34078624517196,288.5857931045776,292.5300227320339,11495005
2017-06-05,291.2919921875,293.84478288342683,288.3338489528358,290.61272828760514,10835031
2017-06-06,287.6654052734375,292.29986817735755,287.2709941025437,292.29986817735755,9591064
2017-06-07,293.4065246582031,294.063906021507,286.83282804378626,287.3148862567951,11199223
2017-06-08,291.806884765625,294.6774098288396,291.0070918068265,293.62561728896316,7903123
2017-06-09,292.6833801269531,296.46325678192227,291.6534993337892,294.7431417132809,13836547
2017-06-12,289.12261962890625,291.37961607434136,288.5857674996751,290.67841130699674,8432435
2017-06-13,288.0050964355469,290.7770040644326,287.2710386818134,289.37462376231554,6025338
2017-06-14,297.46026611328125,298.008059450785,288.34472168536126,288.34472168536126,52939271
2017-06-15,303.2561340332031,305.6774541488308,297.8109063970436,298.0081120333412,28290813
2017-06-16,304.31884765625,305.8526982769538,300.0459132918473,304.3845828576522,32710880
2017-06-19,308.7998962402344,310.2351586704992,304.62560860546074,304.62560860546074,15236956
2017-06-20,309.47918701171875,311.6156541552572,308.40548282026117,308.74512931535196,10142474
2017-06-21,311.59375,312.90848329087913,307.70428558022826,308.4821960169735,19992472
2017-06-22,313.92742919921875,316.7212484697732,312.84275446524657,313.22622444428765,22118609
2017-06-23,314.62860107421875,315.97621660526784,313.47822040500256,314.6614833027415,31143289
2017-06-27,314.9134826660156,316.1953631129135,312.2511335868611,313.78501362683903,32591540
2017-06-28,306.44439697265625,315.52706085745007,305.79798608719454,315.52706085745007,15567803
2017-06-29,305.1734619140625,308.9643095837712,304.60375672950687,306.77307728770523,12898245
2017-06-30,302.39056396484375,305.10767753186303,301.3058892332133,305.0200305945174,7814271
2017-07-03,302.62066650390625,305.61172106656136,300.41849300125153,304.18739961850684,9195278
2017-07-04,311.58282470703125,312.7113230504818,304.36271717209206,304.5818345432507,18816782
2017-07-05,316.11871337890625,317.1705060577636,312.0320425951713,313.22627619838426,27209010
2017-07-06,316.0967712402344,317.7292394465279,315.09974337494833,317.44435762521533,13590313
2017-07-07,326.7461853027344,328.1923892056725,315.5380246046609,316.1953767175166,35845310
2017-07-10,327.11865234375,328.8826201413536,326.29694765696473,327.6116810067517,3504540
2017-07-11,327.4473571777344,329.6495304160742,325.8368007814019,328.90453142984273,20995547
2017-07-12,331.11767578125,334.16349470048914,328.1375920668011,328.5539150304726,17104482
2017-07-13,336.17938232421875,336.8199035117409,332.656574767268,333.23083819268896,23010262
2017-07-14,338.7524719238281,339.2494198921704,334.7327163348912,335.71558405463156,20530867
2017-07-17,342.72808837890625,344.46187758149114,339.4703115005978,339.4703115005978,18749450
2017-07-18,335.6935119628906,342.7390980071215,333.72780592964097,341.6347724194457,19640167
2017-07-19,338.5757751464844,339.69115836182624,334.08115763520374,334.08115763520374,11790198
2017-07-20,337.6812438964844,342.3414905609469,336.53271718172437,340.07761023936285,13626050
2017-07-21,350.07183837890625,351.55162454929496,341.2261765195144,342.34153025566445,97142371
2017-07-24,356.7530212402344,358.8843568144316,350.0718385746833,353.3848151348352,43429394
2017-07-25,353.8597106933594,358.8954485161936,352.8547569774608,358.84021896571454,20063064
2017-07-26,358.4094543457031,359.9886417253373,353.6277203704699,354.3124133208033,21954323
2017-07-27,352.236328125,360.3420676547318,350.8117419699547,359.5690604090265,18409364
2017-07-28,352.15899658203125,354.6989658778993,348.525759487821,351.4522176452941,14331863
2017-07-31,356.7419738769531,357.5370965308563,352.501359039085,353.81551558707315,16567422
2017-08-01,354.179931640625,358.409488578495,351.50744682573736,358.409488578495,12311920
2017-08-02,359.8341064453125,361.2697208771726,355.17382941970163,355.59349142919575,20786240
2017-08-03,364.4501647949219,367.7189990775582,357.1505761799538,359.3150554294544,19707381
2017-08-04,358.27703857421875,367.29938929768093,356.7199366792824,367.29938929768093,18579866
2017-08-07,356.9960021972656,360.36417915350046,356.15670764086104,360.36417915350046,9537088
2017-08-08,353.94805908203125,358.03407279367644,350.4694229976509,357.36043739728524,10961296
2017-08-09,353.1197509765625,357.80211354381385,350.07183498277584,353.71610031538785,10436651
2017-08-10,349.9282531738281,354.8535607450106,348.51472481375475,351.8497871785464,10188164
2017-08-11,341.5133056640625,348.96749581420147,338.58681786909625,342.55137345857304,16996281
2017-08-14,347.43243408203125,349.9613454694622,344.77100718353944,344.77100718353944,13440617
2017-08-16,345.89752197265625,348.08408734717625,342.3857422297132,347.20062093063217,13576650
2017-08-17,346.1183776855469,352.86581883158635,344.80422103571016,346.53801022271176,15828719
2017-08-18,347.9515380859375,348.4816297242982,343.03728753388305,345.43368389356135,7935890
2017-08-21,345.5220642089844,349.88416714928775,344.60548356519945,348.3049792591224,7573558
2017-08-22,344.5612487792969,348.9454073569074,343.67778244122997,347.2005900892563,9533641
2017-08-23,349.4202880859375,350.4141840834896,343.03727957403726,345.62142096255786,8320052
2017-08-24,346.32818603515625,351.8608720375302,345.54412100929085,351.17620841076945,12654347
2017-08-28,345.996826171875,349.39814614579814,344.81518527932263,348.75765449737827,12316426
2017-08-29,338.3990783691406,346.2066721977142,337.92421634830305,344.9587734941719,15164812
2017-08-30,345.45574951171875,346.4938173172478,340.40898371851057,341.8004262707008,10334911
2017-08-31,352.1700744628906,352.82162389260805,347.6423131063957,347.86317232202674,25104625
2017-09-01,355.61553955078125,357.05115383004073,353.16394346993843,353.3516590452941,15431918
2017-09-04,356.3334045410156,361.3691425267271,352.4682499860751,356.8082666390844,21560532
2017-09-05,360.5850524902344,361.08200047729855,358.0340547891191,360.010789032804,25216776
2017-09-06,363.412109375,364.9802688061407,358.4205730709698,359.21566626029073,48745984
2017-09-07,361.3801574707031,367.7411096049939,360.01080077906107,363.54466635224634,16205339
2017-09-08,360.85009765625,363.655098312809,358.72979009353804,362.21945435673086,13248413
2017-09-11,361.2917785644531,365.2452762826746,360.6954587109712,362.79368013282823,12690592
2017-09-12,363.87591552734375,364.4280635334582,360.8942278326957,363.4341676352422,6500191
2017-09-13,375.0296630859375,379.844512077877,363.1029112427437,363.98637761859646,29377106
2017-09-14,372.75469970703125,380.55126562556444,371.93752063969015,378.03341168690326,11867640
2017-09-15,371.84918212890625,376.7302886289489,368.7349787997664,371.9375258130909,28595395
2017-09-18,373.5056457519531,375.93518546398866,372.42340616228984,375.4713516471557,5061995
2017-09-19,370.4356384277344,374.9192280082725,369.7288889271271,374.8971420863785,7718697
2017-09-20,374.2124328613281,385.4103191373645,373.3068806155662,378.1659306584799,24942703
2017-09-21,371.650390625,376.2223238562813,369.39756763553936,374.14618824054907,12950541
2017-09-22,361.0709533691406,371.0099134021045,359.21567689802566,371.0099134021045,12294087
2017-09-25,362.9041442871094,365.73123084181907,355.68184118572685,360.01079996459333,14229631
2017-09-26,362.26361083984375,365.3336424397479,358.7739467246368,362.9703898265132,10564143
2017-09-27,353.0093688964844,364.7373480702568,351.3970670008224,364.69317622345005,18448855
2017-09-28,347.3994140625,354.66588963136644,344.6385850391673,353.2302750520742,29547622
2017-09-29,344.9477844238281,350.46941245431447,344.1526617310185,349.74054752863793,16666208
2017-10-03,352.6559753417969,355.0854857612182,346.91345863943957,351.1761890653594,18345748
2017-10-04,361.71142578125,364.4059669466363,351.441178296043,353.03139399431524,18907611
2017-10-05,364.0526123046875,365.9520604692661,361.62310204053017,364.4280729585558,10631751
2017-10-06,369.7509460449219,370.7669278601106,363.3679087043247,363.98634395639124,12997688
2017-10-09,366.9238586425781,370.9656999703981,365.75327538987113,370.6122957615288,8850408
2017-10-10,372.4676208496094,374.2787255099428,367.0785082018204,367.0785082018204,14732024
2017-10-11,371.12030029296875,379.18189700421595,369.2871099554636,373.39520903121735,15420644
2017-10-12,385.520751953125,387.3097705386096,371.98169897022944,371.98169897022944,18642942
2017-10-13,387.1551513671875,393.4498160021214,385.7857947286666,388.41410788394387,21509701
2017-10-16,387.30975341796875,394.0240500662016,380.46291176163845,388.28156339168794,32009221
2017-10-17,386.2275695800781,390.49027073262107,383.0691645942934,387.8398714707592,13898844
2017-10-18,403.9630432128906,405.4649153973405,386.51466353590337,387.5748172799893,36671941
2017-10-19,401.9310607910156,407.2318292658565,398.8831152320808,404.5372584428407,8014767
2017-10-23,415.11669921875,417.3032938048764,401.577646649503,403.25623557808177,27455320
2017-10-24,412.68719482421875,418.6284844323052,410.0147394376654,418.6284844323052,13857773
2017-10-25,415.1829833984375,417.83335280720166,410.5889645428576,415.2713270795823,10011782
2017-10-26,418.4960021972656,423.08999202991583,411.2516132007852,415.22719720292406,16840049
2017-10-27,410.74359130859375,422.60408508004355,408.9104008373966,419.6444831175931,11498547
2017-10-30,416.3315124511719,417.6787831784575,411.0749155866277,412.5767877676922,7823263
2017-10-31,415.60260009765625,417.76707917790856,411.7816180844393,417.4137044667519,9504986
2017-11-01,420.7709045410156,423.08998534320716,417.7671306643662,418.6505970383469,17571371
2017-11-02,418.1426086425781,422.51576884908997,417.10454077046126,420.8813515665171,10277678
2017-11-03,417.56829833984375,422.2727170457455,415.2933897035583,422.2727170457455,4798537
2017-11-06,411.9141540527344,416.33148559755836,410.3681101274537,416.33148559755836,9757496
2017-11-07,400.51751708984375,413.01850266325226,398.90521531277113,412.2896672445481,20447574
2017-11-08,392.1687927246094,400.2083039441085,390.53440506757977,398.6622599719339,17752793
2017-11-09,397.77880859375,401.93107988691895,394.04616981942183,395.23883909702386,15007224
2017-11-10,390.4239807128906,397.977572280075,388.36993103796044,397.977572280075,13923102
2017-11-13,386.62506103515625,393.97987886685445,385.8520243415109,390.9319334198506,9088619
2017-11-14,391.6828918457031,395.3492431294856,385.6311726738295,386.5146389856547,12481463
2017-11-15,390.35772705078125,393.4056432257304,387.81775758870765,390.7111017986682,15272059
2017-11-16,399.2585754394531,400.20829952837727,391.1528065457484,391.1528065457484,15160866
2017-11-17,402.8145446777344,408.55703182280365,401.3126430101847,405.9287481354101,12219276
2017-11-20,406.7679748535156,408.3140482193454,399.76656132915537,400.29662340621053,9231195
2017-11-21,411.9363098144531,415.0725995250504,408.8221060281442,409.39636954685767,13082246
2017-11-22,411.14117431640625,414.63083845723384,407.91651175260876,414.1007468415369,11058315
2017-11-23,418.3193359375,419.60034899544877,409.3300996337965,411.25163396432686,16031638
2017-11-24,420.13043212890625,423.8409854333389,418.49604421126116,419.6445417847246,13987125
2017-11-27,420.2408142089844,422.95747110575553,416.9940951785287,418.42973909834956,10237135
2017-11-28,416.7070007324219,420.24083694312986,414.3879197976694,419.5782592401801,10153618
2017-11-29,417.8775329589844,419.6444655914432,415.6688819120161,416.0443425643491,8038351
2017-11-30,407.07720947265625,415.8676415301619,406.1716572654643,415.8676415301619,20637767
2017-12-01,402.0194396972656,411.3620504815621,400.95928590941384,408.3582765014464,11114967
2017-12-04,398.2646789550781,403.6537911003411,396.38731670080915,403.5212755747048,10103208
2017-12-05,403.609619140625,406.7238224538009,395.548051589629,398.02173370853905,18306627
2017-12-06,409.3300476074219,410.94234931494526,401.4451379747825,401.975229561822,24078081
2017-12-07,411.4945068359375,413.4602126684137,407.71769660925935,410.8318997561245,12095301
2017-12-08,406.83428955078125,413.87990538815984,405.97293855501806,412.51054867691244,12224184
2017-12-11,404.69189453125,409.04296877575837,403.5433970539912,407.4748092764618,10792248
2017-12-12,404.44891357421875,410.3681173067914,401.09176513118786,404.6035150207305,15782031
2017-12-13,404.0292663574219,408.5790838521436,402.2844196930765,405.0231622502856,9147866
2017-12-14,407.0551452636719,408.5570173909573,401.4230584401265,405.9508197175826,10983157
2017-12-15,406.2821350097656,412.1129955038648,405.376582695266,411.2516150345987,24408414
2017-12-18,406.83428955078125,411.98045703846,381.05930975366454,402.8366490318806,18581421
2017-12-19,409.0208435058594,409.4846478418375,406.3925304736846,407.98277574288807,8891691
2017-12-20,405.5753173828125,409.66133062672145,405.0673412109932,408.99875301130504,10443493
2017-12-21,403.2783203125,408.13737023314025,401.9752215226045,405.7078305292151,9071450
2017-12-22,406.5692138671875,407.4526801762004,401.6659920701318,404.0292740300846,10658428
2017-12-26,410.7215576171875,414.7413138171282,405.575389782751,408.5349921215653,11596338
2017-12-27,408.0490417480469,414.1228175160323,405.95082025895795,412.13505512018963,9520350
2017-12-28,408.2477722167969,412.7534176192647,405.99494951556295,408.7115765134946,15511891
2017-12-29,406.85638427734375,411.82586448880625,405.72997269437417,409.26383839462045,11089700
2018-01-01,401.8648376464844,407.5852391130104,400.87094162888235,407.5852391130104,9453202
2018-01-02,402.4832458496094,406.19379886702285,400.3850241876042,403.3004544888271,9499419
2018-01-03,404.0955505371094,409.04294440475746,403.3225137949618,408.60119648615387,13507800
2018-01-04,406.5250244140625,407.1876314889184,404.49306083752754,405.5753003845597,9008932
2018-01-05,407.8281555175781,409.44048674987306,406.50297074992386,407.18766379869743,7441284
2018-01-08,410.1693420410156,411.2515816485914,407.93860506339274,409.08710243343984,8827020
2018-01-09,415.6468200683594,416.949918953857,408.15948609823374,409.9926471118475,14294571
2018-01-10,416.2652282714844,418.4959652231692,413.2393686921782,416.55234523885497,11727682
2018-01-11,414.2332763671875,416.3977556186325,413.01849172708916,416.02226547112144,7849171
2018-01-12,419.2027587890625,420.8813479031911,414.45416741868405,416.55238906773815,15071161
2018-01-15,419.26898193359375,423.3991671219498,417.52416468209697,419.6444720789422,11120925
2018-01-16,407.69561767578125,418.62847250038965,406.3925189007881,418.62847250038965,10825151
2018-01-17,408.38031005859375,410.36810184182707,400.65000212663995,409.0429171487414,13204016
2018-01-18,406.260009765625,410.6331399693217,404.2280461071302,410.3681089235729,9381821
2018-01-19,411.38409423828125,412.7534508067957,407.3201668868598,407.7177134588513,9973533
2018-01-22,429.1416931152344,430.3785342098395,415.2271791983068,418.7610151096373,45700733
2018-01-23,434.3320007324219,437.73332086860324,430.6877354766296,430.6877354766296,22526810
2018-01-24,426.86676025390625,433.66940063591005,425.2323431757621,433.66940063591005,14289485
2018-01-25,426.6680603027344,429.3626020193798,422.36115766393783,427.5514972673951,13669901
2018-01-29,426.049560546875,431.7037037022086,423.752565811496,426.8005113405526,9897064
2018-01-30,419.8211975097656,426.6238682256018,419.2027621766119,426.6238682256018,9182956
2018-01-31,424.63604736328125,426.04957583102106,415.911842957929,419.64448165223286,12551686
2018-02-01,416.9278564453125,429.6276161578227,413.72530911312856,425.4974600493438,16524809
2018-02-02,399.47943115234375,416.97198169010886,397.999644973091,413.0184839222284,28965593
2018-02-05,398.50762939453125,403.0795625259468,389.51842355475804,394.9075357718175,19191099
2018-02-06,394.0682373046875,396.6744644456121,384.7477132531693,387.3981122361158,24062503
2018-02-07,395.084228515625,399.9432786891704,393.14060844620684,398.6843516745189,15532284
2018-02-08,399.5677795410156,402.26235036914375,394.17866737197033,396.6302930686932,13825894
2018-02-09,396.60821533203125,398.4413763031294,391.37367501501336,392.6988892789931,11580639
2018-02-12,404.4047546386719,405.5974238941796,398.4634647955566,398.88312679383546,11877059
2018-02-14,412.42218017578125,416.33150625485683,406.83426507766427,407.7177314304644,22247829
2018-02-15,413.30560302734375,417.767076677833,409.99259718124074,414.1890692871573,13363743
2018-02-16,406.9668273925781,416.375695795918,405.55326937313083,415.0504814667845,9628162
2018-02-19,409.4846496582031,411.6933007185078,403.5433600239128,406.834250693511,8941900
2018-02-20,406.87841796875,410.61105650084346,405.862465620646,410.368111374123,8458450
2018-02-21,410.5226745605469,411.91411691657487,407.34221382733455,410.809791501732,11917390
2018-02-22,408.3140563964844,411.25157226062186,406.39252235425874,407.27598865425296,11196908
2018-02-23,412.68719482421875,414.3436978557467,407.60728561303847,408.77786890060446,10610664
2018-02-26,414.6529235839844,417.39166637087266,413.72528537370306,414.7854391158514,8435611
2018-02-27,419.8653259277344,422.2064925053509,414.49829974095985,414.78541671116307,14021366
2018-02-28,421.6544189453125,422.7808305914631,416.6407666057393,417.8555219506299,56650480
2018-03-01,418.9377136230469,424.01762315313385,417.8554739505857,419.53406300825355,8956590
2018-03-05,408.20361328125,419.7107017461303,407.0992878146186,416.5523267833553,12325694
2018-03-06,402.3507385253906,413.5486260881023,399.81079835099007,410.36816464562503,16019726
2018-03-07,393.0301818847656,401.6439272474934,392.27923105957655,401.6439272474934,15853546
2018-03-08,402.6157531738281,403.9630534254239,394.5983568680487,396.5198616194217,13283967
2018-03-09,403.3445739746094,406.1054024562447,402.4390217608376,404.1396965875809,10638527
2018-03-12,410.9423522949219,412.1792228445798,405.31029500734587,406.3925346228884,8315150
2018-03-13,411.6270751953125,413.46026574459586,406.9889135028455,411.64916111790114,11148731
2018-03-14,410.3902587890625,411.7154437115007,406.0392138278863,410.2798291694605,14724464
2018-03-15,402.7702941894531,410.5668595866752,401.97520109601425,408.601153797923,12711836
2018-03-16,397.580078125,401.8427794875933,391.3958423631331,401.53354705844913,30814962
2018-03-19,395.5701599121094,400.60586811883854,394.0240863848267,397.99967032673925,12630833
2018-03-20,393.05224609375,399.3248244347961,391.8374909798561,394.5983195021315,15192983
2018-03-21,396.1885070800781,398.59593121612056,394.59829143106185,395.2829549173959,14715126
2018-03-22,401.15802001953125,402.8366089726244,395.6805642320225,395.7909938358825,22129723
2018-03-23,394.8633728027344,397.55791422821034,392.7430653422368,393.40564299413484,23469999
2018-03-26,398.0438232421875,399.4573516819354,394.2449268584004,394.88544805847977,13227705
2018-03-27,397.4696044921875,402.3065692002648,396.23276328245123,400.73843913628156,15179544
2018-03-28,389.91595458984375,395.72472856594,388.72328540357233,395.702642645587,19160609
2018-04-02,394.4436950683594,397.9775603530314,391.59455230442575,394.46578098920827,12494499
2018-04-03,397.359130859375,398.30885495689813,391.04238048147505,393.5823498776638,13922126
2018-04-04,395.3050842285156,402.77033205135723,394.04615722501836,399.6340427596775,14214534
2018-04-05,401.1801452636719,401.97526797661175,399.10400953318157,399.8107885543741,8527915
2018-04-06,402.41693115234375,405.7299075993826,399.76656178959644,401.09174647097007,9664888
2018-04-09,404.6256103515625,405.95082461261825,403.10165228472334,403.10165228472334,7813897
2018-04-10,405.0894470214844,408.11530674208717,403.8084340815711,405.68576690463857,8455132
2018-04-11,411.1853332519531,412.0245982623731,404.6476941287281,407.1876635429491,13140816
2018-04-12,410.235595703125,413.7473455406373,408.2478038744319,410.7435718769946,10822592
2018-04-13,414.7192077636719,415.9781348838027,410.2356473677613,412.00255072573566,12616816
2018-04-16,413.9240417480469,415.22717006588465,410.1472607826156,412.775544364944,8934275
2018-04-17,417.1044921875,418.4076204720431,413.46022684162824,415.2271594568929,9599816
2018-04-18,414.34368896484375,418.8493346523352,413.0405606934608,417.5462358681623,7360987
2018-04-19,416.2431640625,417.4358333225374,413.0185015426797,414.82960609806076,9802587
2018-04-20,409.8822326660156,416.0443820566165,406.92266003344923,414.34373651211394,7326696
2018-04-23,413.46026611328125,417.14870365051263,410.14728926039163,410.8098669386417,7674482
2018-04-24,428.5011901855469,430.996987890017,413.01851620279723,413.3719204500571,19921115
2018-04-25,428.6999816894531,433.6915179925618,425.6299500807275,430.09142425772006,14079382
2018-04-26,430.84234619140625,436.43023149879895,425.0556581128426,429.80427844351203,34096999
2018-04-27,440.0966796875,446.5901182152952,435.32597270525804,437.2254211286249,25518647
2018-04-30,425.51947021484375,438.46217277878446,424.06174056576634,433.77983993558706,19406069
2018-05-02,429.67181396484375,432.54304293757036,426.2925497872214,427.15393027392486,13381914
2018-05-03,424.7685852050781,431.96880242584024,423.73051734951315,431.96880242584024,8634812
2018-05-04,421.3893127441406,426.1379036539284,419.6444660305814,425.3206950990202,8302649
2018-05-07,428.9208068847656,429.91470277960525,422.44945535182814,423.5537808475155,7683268
2018-05-08,427.1980285644531,433.77983891470734,426.3587341453245,431.7920472067953,10792648
